DocID,TableNum,Columns,class
84138,67,"['Type ' 'Days Since Last Check (days) ' 'Last Date '
 'Days Until Next Check (days) ' 'Next Date ' 'No. Occur ']",
84138,68,['Date ' 'Type ' 'Description ' 'Tour ' 'Comment '],
84138,69,"['Date ' 'MD (mKB) ' 'Incl () ' 'Azm () ' 'TVD (mKB) ' 'Depart (m) '
 'NS (m) ' 'EW (m) ' 'VS (m) ' 'DLS (/100ft) ']",
84138,70,['Formation Name ' 'Drill Top MD (mKB) ' 'Drill Top TVD (mKB) '],
84138,71,['Responsible Daily Contacts ' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3'],
84138,72,"['Time ' 'Time .1' 'Dur (hrs) ' '(mKB) ' '(mKB) .1' 'Phase ' 'Op Code '
 'Code ' 'P-T-X ' 'Operation ']",
84138,73,['Observ Type ' 'No. Rpts ' 'Comment '],
84138,74,"['Type ' 'Date ' 'Run No. ' 'Depth Top (mKB) ' 'Depth Bottom (mKB) '
 'Logging Company ']",
84138,75,"['Type ' 'Days Since Last Check (days) ' 'Last Date '
 'Days Until Next Check (days) ' 'Next Date ' 'No. Occur ']",
84138,76,['Type ' 'Add ' 'Amount ' 'Amount Units ' 'Conc ' 'Conc Unit '],
84138,77,"['Cum Depth Drilled (m) ' 'Cum Drilling Time (hrs) '
 'Interval ROP (m/hr) ' 'Flow Rate (gpm) ' 'Weight on Bit (Ibf) '
 'RPM (rpm) ']",
84138,78,[],
84138,79,['Add ' 'Amount ' 'Amount Units ' 'Conc ' 'Conc Unit '],
84138,80,['Formation Name ' 'Drill Top MD (mKB) ' 'Drill Top TVD (mKB) '],
84138,81,"['String Components ' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4'
 'Unnamed: 5']",
84138,82,['Formation Name ' 'Drill Top MD (mKB) ' 'Drill Top TVD (mKB) '],
84138,83,['Unnamed: 1' 'Unnamed: 6'],
84138,84,['Unnamed: 1' 'Palynology Zones ' 'Stratigraphy '],
84138,85,"['Run? ' 'Ref No. ' 'Item Description ' 'OD Nominal (in) ' 'Wt (Ibs/ft) '
 'Grade ' 'Top Thread ' 'Len (m) ' 'Centralized? ' 'Top (mKB) '
 'Cum Len (m) ']",
84138,86,"['Run? ' 'Ref No. ' 'Item Description ' '(in) ' 'Wt (Ibs/ft) ' 'Grade '
 'Top Thread ' 'Len (m) ' 'Centralized? ' 'Top (mKB) ' 'Cum Len (m) ']",
84138,87,"['Run? ' 'Ref No. ' 'Item Description ' 'OD Nominal (in) ' 'Wt (Ibs/ft) '
 'Grade ' 'Top Thread ' 'Len (m) ' 'Centralized? ' 'Top (mKB) '
 'Cum Len (m) ']",
84138,88,['PERSONELL ' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3'],
84138,89,['CATEGORY ' 'CUSTOMER SATISFACTION RATING (Please circle yes or no) '],
84138,90,['TYPE OF JOB (Cementing or Non-Cementing) ' 'Cementing '],
84138,91,"['Unnamed: 0' 'Unnamed: 1' 'CEMENTIPUMPING ' 'JOB SUMMARY ' 'Unnamed: 4'
 'Unnamed: 5']",
84138,92,['Unnamed: 0' 'CUSTOMER ' 'SALES ORDER No. ' 'DATE '],
84138,93,"['DATE DAY-MITH-YR ' 'TIMIE HRS:HIIN ' 'VOLUMIE (BBLS) '
 'PRESSURE (psi) HIGH ' 'RATE BPM ' 'JOB DESCRIPTION ']",
84138,94,['SAP# PUMPING f MIXING HOURS ' 'SAP# BULK SUPPLY TANKS HOURS '],
84138,95,"['Unnamed: 0' 'Unnamed: 1' 'GEMENTIPUMPING ' 'JOB SUMMARY ' 'Unnamed: 4'
 'Unnamed: 5']",
84138,96,['Customer: Origin ' 'Job Date: 10/18/13 ' 'Ticket #: 900798060 '],
84138,97,['CATEGORY ' 'CUSTOMER SATISFACTION RATING (Please circle yes or no) '],
84138,98,['CUSTOMER ' 'SALES ORDER No. ' 'DATE '],
84138,99,['TYPE OF JOB (Cementing or Non-Cementing): ' 'Cementing '],
84138,100,"['DATE DAY-MTH-YR ' 'TIME HRS:MIN ' 'VOLUME (BBLS) '
 'PRESSURE (psi) HIGH ' 'RATE BPM ' 'JOB DESCRIPTION ']",
84138,101,"['PERSONNEL / EXPOSURE hrs ' 'PERSONNEL / EXPOSURE hrs .1'
 'PERSONNEL / EXPOSURE hrs .2']",
84138,102,['Additive ' 'Concentration ' 'Total Used '],
84138,103,['SAP# PUMPING / MIXING HOURS ' 'SAP# BULK SUPPLY / TANKS HOURS '],
84138,104,['Pozmix A ' '20 %BWOC ' '451lbs '],
84138,105,['CUSTOMER ' 'SALES ORDER No. ' 'DATE '],
84138,106,['Unnamed: 1' '0.2 ' '1512 ' 'Unnamed: 4' 'Unnamed: 5' '1500 '],
84138,107,['Unnamed: 4' 'Unnamed: 11'],
84138,108,['Cementing Work Methods '],
84138,109,"['Casing measured depth: ' '165m ' 'BHST temperature: ' ""33'C ""]",
84138,110,['Unnamed: 0' 'Unnamed: 2' 'Properties ' 'Unnamed: 4'],
84138,111,['Unnamed: 0' 'Volume (bbl) ' 'Rate (bbl/min) ' 'Time (min) '],
84138,112,"['9 5/8in Casing / 12.25in hole volume ' '165 m X 0.1830 bbl/m '
 '30.2 bbl ']",
84138,113,['Freshwater ' '20 bbl '],
84138,114,['Casing measured depth: ' '323m ' 'BHST temperature: ' '38C '],
84138,115,['Composition ' 'Unnamed: 1'],
84138,116,['Composition ' 'Unnamed: 1' 'Properties ' 'Unnamed: 3'],
84138,117,['Unnamed: 0' 'Volume (bbl) ' 'Rate (bbl/min) ' 'Time (min) '],
84138,118,['Total Scavenger Cement Spacer Volume = ' 'Unnamed: 2' '20.0 bbl '],
84138,119,['Standard Cement SL ' '24 sacks '],
84138,120,['Unnamed: 0'],
84138,121,"['Description ' 'Type ' 'Casing Dia., in ' 'Hole Dia., in '
 'Nom. Dia., in ']",
84138,122,[],
84138,123,[],
84138,124,"['Description ' 'Type ' 'Casing Dia., in ' 'Hole Dia., in '
 'Nom. Dia., in ']",
84138,125,['Unnamed: 0' '40 ' 'Time '],
84138,126,['110- 100 ' 'Unnamed: 1' 'Pres ' '144.3 '],
84138,127,['120- 50 ' '24:23 ' 'Unnamed: 12' 'Unnamed: 13' '2000 '],
84138,128,['100- ' '100 ' 'Unnamed: 15'],
84138,129,['Fields ' 'Values ' 'Fields .1' 'Values .1' 'Events ' 'Results '],
84138,130,['Fields ' 'Values ' 'Fields .1' 'Values .1' 'Events ' 'Results '],
84138,131,['180- 60 ' 'Unnamed: 13' '3400 '],
84138,132,['Fields ' 'Values ' 'Fields .1' 'Values .1' 'Events ' 'Recults '],
84138,133,['Unnamed: 0' 'Values ' 'Fields ' 'Values .1' 'Events ' 'Results '],
84138,134,['100 ' '100 .1'],
84138,135,['Ficlds ' 'Values ' 'Fields ' 'Values .1' 'Event ' 'Result '],
84138,136,['90- ' '1500 '],
84138,137,"['Date ' 'MD (mKB) ' 'Incl () ' 'Am () ' 'TVD (mKB) ' 'VS (m) ' 'NS (m) '
 'EW (m) ' 'DLS (/100ft) ' 'Method ' 'Survey Company ']",
84138,138,['Acquisition Dates: ' '28-Nov-2013 '],
84138,139,['Bit ' 'Unnamed: 1' 'Unnamed: 2'],
84138,140,['Parameter( unit ' 'AIT-PEX-GPIT '],
84138,141,['Depth Control Parameters ' 'AIT-PEX-GPIT '],
84138,142,['Rig Up Length at Bottom (m) ' '46.96 '],
84138,143,"['Seq ' 'MD (m) ' 'Incl (deg) ' 'Azim (deg) ' 'Course (m) ' 'TVD (m) '
 'V Sec (m) ' 'N/ -S (m) ' 'E/ -W (m) ' 'Closure (m) ' 'at Azim (deg) '
 'DLS deg/30m ' 'Tool Type ' 'QI ' 'CI ' 'DI ']",
84138,144,"['0 ' '0 6 ' 'H-LldD ' '710 ' 'LE1Z ' ""LE'E "" '17 ' '80E ' ""80'E ""
 ""97'679 "" '116 ' ""78'7VE "" 'SL0 ' ""67'679 "" '69 ']",
84138,145,"['547.57 ' '0.48 ' '332.59 ' '9.14 ' '547.55 ' '3.29 ' '3.29 .1' '1.14 '
 '3.48 ' '19.06 ' '0.99 ' 'GPIT-F ' '9 0 ' '0 ']",
84138,146,['Tool Elements ' 'Description ' 'Software Version ' 'Firmware Version '],
84138,147,"['Output Channel(s) ' 'Output Description ' 'Input Parameter '
 'Output Value ' 'Unit ']",
84138,148,['Acquisition System ' 'Version '],
84138,149,['Channel ' 'Source '],
84138,150,"['Unnamed: 7' 'Unnamed: 9' '\\ ' 'Unnamed: 12' 'Unnamed: 13' 'Unnamed: 14'
 'Unnamed: 15' 'Unnamed: 16' '1 ' 'A ' 'Unnamed: 20' 'Unnamed: 21'
 'Unnamed: 22' 'Unnamed: 23' 'Unnamed: 24' 'LA rA ' 'Unnamed: 26']",
84138,151,"['Unnamed: 7' 'Unnamed: 10' 'Unnamed: 11' 'Unnamed: 14' 'Unnamed: 17'
 'Unnamed: 18' 'Unnamed: 23' 'Unnamed: 25' 'Unnamed: 26']",
84138,152,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 5'
 'Unnamed: 8' 'Unnamed: 9' 'Unnamed: 10' 'MA L,1 ' 'A M ' 'Unnamed: 13'
 'Unnamed: 15' 'Unnamed: 16']",
84138,153,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 4' 'Unnamed: 8' 'Unnamed: 9'
 'Unnamed: 11' 'Unnamed: 14' 'Unnamed: 19']",
84138,154,['Unnamed: 0' 'IW ' 'Unnamed: 3' 'Unnamed: 4' 'Unnamed: 8'],
84138,155,['Unnamed: 8' 'Unnamed: 12'],
84138,156,"['Unnamed: 5' 'Unnamed: 14' 'Unnamed: 15' 'Unnamed: 17' 'Unnamed: 19'
 'Unnamed: 20' 'Unnamed: 22' 'Unnamed: 23' 'Unnamed: 24']",
84138,157,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'AT ' 'I ' 'A ' 'Unnamed: 11'
 'Unnamed: 13']",
84138,158,['Unnamed: 1' 'Unnamed: 4' 'Unnamed: 5' 'Unnamed: 6' 'Unnamed: 11'],
84138,159,"['Unnamed: 4' 'Unnamed: 7' 'Unnamed: 10' 'Unnamed: 11' 'Unnamed: 12'
 'Unnamed: 16' 'Unnamed: 18']",
84138,160,"['MI ' '5 \\ ' '1 ' '+ ' 'Unnamed: 8' 'Unnamed: 9' 'Unnamed: 10'
 'Unnamed: 12' '\\ ' 'n 1 ' 'n AT v v ' 'Unnamed: 16' '1in ' 'TTTAT '
 'Unnamed: 19' '7 ' 'WA ' 'Unnamed: 23']",
84138,161,"['Unnamed: 4' 'Unnamed: 9' 'Unnamed: 10' 'Unnamed: 11' 'Unnamed: 15'
 'Unnamed: 17' 'Unnamed: 18' 'Unnamed: 20' 'Unnamed: 21' 'Unnamed: 23'
 'Unnamed: 24']",
84138,162,['Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 5' 'Unnamed: 6'],
84138,163,['Unnamed: 3' 'Unnamed: 4' 'Unnamed: 20' 'Unnamed: 21'],
84138,164,['Unnamed: 4'],
84138,165,['Unnamed: 2' 'Unnamed: 10' 'Unnamed: 12' 'Unnamed: 14' 'Unnamed: 15'],
84138,166,"['Unnamed: 2' 'Unnamed: 4' 'Unnamed: 7' 'Unnamed: 10' 'Unnamed: 15'
 'Unnamed: 17' 'Unnamed: 19']",
84138,167,"['Unnamed: 0' 'Unnamed: 2' 'Unnamed: 3' '1,! \\, ' 'Unnamed: 5'
 'Unnamed: 6' 'Unnamed: 8' 'Unnamed: 9' 'Unnamed: 10' 'Unnamed: 12'
 'Unnamed: 13' 'Unnamed: 14' 'Unnamed: 17' 'Unnamed: 19']",
84138,168,"['Unnamed: 1' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8' 'Unnamed: 9'
 'Unnamed: 12' 'Unnamed: 13' 'Unnamed: 22' 'Unnamed: 23' 'Unnamed: 25']",
84138,169,['Unnamed: 2' 'Unnamed: 5' 'Unnamed: 18' 'Unnamed: 22'],
84138,170,"['Unnamed: 4' 'Unnamed: 5' 'Unnamed: 7' 'Unnamed: 13' 'Unnamed: 14'
 'Unnamed: 16' 'Unnamed: 18' 'Unnamed: 19' 'Unnamed: 20']",
84138,171,"['Unnamed: 7' 'Unnamed: 11' 'Unnamed: 12' 'Unnamed: 14' 'Unnamed: 15'
 'Unnamed: 17' 'Unnamed: 18' 'Unnamed: 23']",
84138,172,['Unnamed: 6' 'Unnamed: 9' 'Unnamed: 10' 'Unnamed: 11'],
84138,173,"['Unnamed: 0' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 17' 'Unnamed: 19'
 'Unnamed: 20' 'Unnamed: 22' 'Unnamed: 23']",
84138,174,"['Unnamed: 0' 'Unnamed: 4' 'Unnamed: 7' 'Unnamed: 9' 'Unnamed: 10'
 'Unnamed: 18' 'Unnamed: 21']",
84138,175,['Unnamed: 6' 'Unnamed: 7'],
84138,176,['Unnamed: 11' 'Unnamed: 12' 'Unnamed: 16' 'Unnamed: 18' 'Unnamed: 19'],
84138,177,"['Unnamed: 1' 'Unnamed: 10' 'Unnamed: 11' 'Unnamed: 13' 'Unnamed: 20'
 'Unnamed: 24']",
84138,178,"['Unnamed: 1' 'Unnamed: 7' 'Unnamed: 8' 'Unnamed: 9' 'Unnamed: 11'
 'Unnamed: 12' 'Unnamed: 14' 'Unnamed: 24']",
84138,179,"['Unnamed: 7' 'Unnamed: 8' 'Unnamed: 11' 'Unnamed: 12' 'Unnamed: 14'
 'Unnamed: 16' 'Unnamed: 19']",
84138,180,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 3' 'Unnamed: 4' 'Unnamed: 5'
 'Unnamed: 9' 'Unnamed: 10' 'Unnamed: 11' 'Unnamed: 12' 'Unnamed: 14'
 'Unnamed: 15' 'Unnamed: 17']",
84138,181,"['Unnamed: 0' 'Unnamed: 6' 'Unnamed: 9' 'Unnamed: 11' 'Unnamed: 15'
 'Unnamed: 20']",
84138,182,"['Unnamed: 1' 'Unnamed: 4' 'Unnamed: 5' 'Unnamed: 7' 'Unnamed: 8'
 'Unnamed: 15' 'Unnamed: 17' 'Unnamed: 18']",
84138,183,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4'
 'Unnamed: 9' 'Unnamed: 10' 'Unnamed: 11' 'Unnamed: 12' 'Unnamed: 15'
 'Unnamed: 19']",
84138,184,"['Unnamed: 0' 'Unnamed: 3' 'Unnamed: 11' 'Unnamed: 18' 'Unnamed: 20'
 'Unnamed: 22']",
84138,185,['Unnamed: 5' 'Unnamed: 12'],
84138,186,['1 ' 'Unnamed: 1' 'Unnamed: 3' 'Unnamed: 4' 'Unnamed: 14'],
84138,187,"['Unnamed: 1' 'Unnamed: 3' 'Unnamed: 9' 'Unnamed: 16' 'Unnamed: 18'
 'Unnamed: 19' 'Unnamed: 20' 'Unnamed: 24']",
84138,188,"['Unnamed: 1' 'Unnamed: 3' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 15'
 'Unnamed: 18']",
84138,189,['Unnamed: 4' 'Unnamed: 7'],
84138,190,"['Unnamed: 5' 'Unnamed: 7' 'Unnamed: 8' 'Unnamed: 9' 'Unnamed: 10'
 'Unnamed: 15' 'Unnamed: 16']",
84138,191,"['Unnamed: 1' 'Unnamed: 4' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8'
 'Unnamed: 10' 'Unnamed: 12' 'Unnamed: 13' 'Unnamed: 15' 'Unnamed: 17']",
84138,192,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 5' 'Unnamed: 6' 'Unnamed: 8' 't+ '
 'Unnamed: 11' 'Unnamed: 13' 'Unnamed: 14' 'Unnamed: 17' 'Unnamed: 22'
 'Unnamed: 23']",
84138,193,['Unnamed: 10' 'Unnamed: 11' 'Unnamed: 12' 'Unnamed: 16'],
84138,194,"['Unnamed: 1' 'Unnamed: 2' 'Unnamed: 4' 'Unnamed: 12' 'Unnamed: 13'
 'Unnamed: 17' 'Unnamed: 20' 'Unnamed: 21' 'Unnamed: 23']",
84138,195,"['Unnamed: 0' 'Unnamed: 3' 'Unnamed: 6' 'Unnamed: 11' 'Unnamed: 12'
 'Unnamed: 17' 'Unnamed: 21' 'Unnamed: 23' 'Unnamed: 24' 'Unnamed: 25']",
84138,196,['Unnamed: 4' 'Unnamed: 9'],
84138,197,"['Unnamed: 1' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 10' 'Unnamed: 11'
 'Unnamed: 12' 'Unnamed: 14' 'Unnamed: 15']",
84138,198,"['Unnamed: 3' 'Unnamed: 4' 'Unnamed: 5' 'Unnamed: 6' 'Unnamed: 8'
 'Unnamed: 11' 'Unnamed: 12']",
84138,199,['Parameter ' 'Description ' 'Tool ' 'Value ' 'Unit '],
84138,200,['moyU ' 'mote size worrecton opuon ' 'micaivo-i1 ' 'Yes ' 'Unnamed: 4'],
84138,201,['Tool Elements ' 'Description ' 'Software Version ' 'Firmware Version '],
84138,202,['Output Description ' 'Input Parameter ' 'Output Value ' 'Unit '],
84138,203,['Acquisition System ' 'Version '],
84138,204,['Parameter ' 'Description ' 'Tool ' 'Value ' 'Unit '],
84138,205,['Parameter ' 'Value ' 'Start (m) ' 'Stop (m) '],
84138,206,['Channel ' 'Source ' 'Sampling '],
84138,207,['Unnamed: 15' 'Unnamed: 21'],
84138,208,['0 Ibf 3000 '],
84138,209,"['\\ \\ ' 'V ' 'VI ' '7T / I ' '\\ ' 'Unnamed: 5' 'AITT AIT TT L '
 'L T L ' 'W/V1 ' 'Unnamed: 9' 'Unnamed: 10' '\\ .1' 'n ' ""v\\ v'y ""
 'I\\ ' 'V T Yf ' '7T YTTTTT PT T ' 'TIT7 ""A ' ""1' Vn ""]",
84138,210,['Unnamed: 0' 'Unnamed: 1'],
84138,211,"['7 ' 'y ' 'Unnamed: 3' 'Unnamed: 4' 'I\\ ' 'V ' '\\ V/ ' '7,I ' 'T^ '
 'VY VY ' 'Unnamed: 12' 'Unnamed: 13' 'Unnamed: 14' 'Unnamed: 16' ',7 '
 'Y ' 'n ' 'Unnamed: 20' 'Unnamed: 21']",
84138,212,['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 20' 'Unnamed: 21'],
84138,213,"['Unnamed: 0' '1/ ' 'Unnamed: 3' 'Unnamed: 4' 'Unnamed: 5' 'T V ' 'W JJ '
 'V ' 'Unnamed: 9' 'H ' 'Unnamed: 14' 'Unnamed: 15' 'Unnamed: 17']",
84138,214,['Unnamed: 26'],
84138,215,['Unnamed: 6'],
84138,216,"['I ' 'Unnamed: 2' 'LI ' 'V7 ' 'Unnamed: 5' 'Unnamed: 6' 'Unnamed: 8'
 'H+ ' 'Unnamed: 10' 'Unnamed: 11' 'Unnamed: 12' 'Unnamed: 13'
 'Unnamed: 14' 'Unnamed: 16']",
84138,217,['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 5'],
84138,218,"['Unnamed: 0' 'Unnamed: 2' 'Unnamed: 4' 'Unnamed: 6' 'Unnamed: 11'
 'Unnamed: 12' 'Unnamed: 13' 'Unnamed: 14' '/1 ' 'Unnamed: 17'
 'Unnamed: 21' 'Unnamed: 22']",
84138,219,"['Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8' 'Unnamed: 12' 'Unnamed: 14'
 'Unnamed: 15' 'Unnamed: 16' 'Unnamed: 17']",
84138,220,"['Unnamed: 5' 'Unnamed: 9' 'Unnamed: 10' 'Unnamed: 11' 'Unnamed: 14'
 'Unnamed: 15' 'Unnamed: 16' 'Unnamed: 17']",
84138,221,['Unnamed: 0' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 10' 'Unnamed: 12'],
84138,222,"['Unnamed: 2' 'Unnamed: 3' 'Unnamed: 10' 'Unnamed: 11' 'Unnamed: 13'
 'Unnamed: 16' 'Unnamed: 17']",
84138,223,"['Unnamed: 0' 'Unnamed: 3' 'Unnamed: 4' 'Unnamed: 11' 'Unnamed: 12'
 'Unnamed: 13' 'Unnamed: 14' 'Unnamed: 15' 'Unnamed: 16' 'Unnamed: 18'
 'Unnamed: 19']",
84138,224,['Unnamed: 2' 'Unnamed: 10' 'Unnamed: 11'],
84138,225,"['Unnamed: 3' 'Unnamed: 4' 'Unnamed: 11' 'Unnamed: 12' 'Unnamed: 13'
 'Unnamed: 14' 'Unnamed: 16' 'Unnamed: 18']",
84138,226,"['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 8'
 'Unnamed: 9' 'Unnamed: 10' 'Unnamed: 11' 'Unnamed: 12' 'Unnamed: 14'
 'Unnamed: 15' '1I ' 'Unnamed: 17']",
84138,227,"['Unnamed: 1' 'Unnamed: 2' 'Unnamed: 4' 'Unnamed: 5' 'Unnamed: 6'
 'Unnamed: 11' 'Unnamed: 16' 'Unnamed: 17' 'Unnamed: 18' 'Unnamed: 20']",
84138,228,[],
84138,229,['Unnamed: 7' 'Unnamed: 16' 'Unnamed: 17'],
84138,230,"['Unnamed: 0' 'Unnamed: 4' 'Unnamed: 5' 'Unnamed: 8' 'Unnamed: 11'
 'Unnamed: 12' 'Unnamed: 14' 'Unnamed: 15' 'Unnamed: 17' 'Unnamed: 18'
 'Unnamed: 19']",
84138,231,['Unnamed: 5' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8' 'Unnamed: 12'],
84138,232,['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 2' 'Unnamed: 15'],
84138,233,['Parameter ' 'Description ' 'Tool ' 'Value ' 'Unit '],
84138,234,"['Unnamed: 0' 'Summary ' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4'
 'Unnamed: 5' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8']",
84138,235,['Parameter ' 'Description ' 'Tool ' 'Value '],
84138,236,[],
84138,237,['Unnamed: 0' 'Unnamed: 1' 'Unnamed: 3' 'Unnamed: 8'],
84138,238,"['16 Standard ' 'Compensated Log Processing (AE60) AIT-M '
 '-0.25 0.25 g/cm3 ']",
84138,239,"['Measurement ' 'Unit ' 'Phase ' 'Nominal ' 'Low Limit ' 'Actual '
 'High Limit ']",
84138,240,['Measurement ' 'Unit ' 'Phase ' 'Low Limit ' 'Actual ' 'High Limit '],
84138,241,"['Measurement ' 'Unit ' 'Phase ' 'Nominal ' 'Low Limit ' 'Actual '
 'High Limit ']",
84138,242,['Measurement ' 'Phase ' 'Nominal ' 'Low Limit ' 'Actual ' 'High Limit '],
84138,243,"['Sonde Error Correction Quad - 5 ' 'Unnamed: 1' 'Master ' '-50.000 '
 '2.019 ' '50.000 ']",
84138,244,"['Unnamed: 0' 'Unnamed: 1' 'Before-Master After-Before ' 'Unnamed: 3'
 'Unnamed: 4' '-0.032 ----- ' 'Unnamed: 6']",
84138,245,"['HILT High-Resolution Control Cartridge, 125 degC ' 'HRCC-B ' '1801 ']",
84138,246,"['Measurement ' 'Unit ' 'Phase ' 'Nominal ' 'Low Limit ' 'Actual '
 'High Limit ']",
84138,247,"['Measurement ' 'Unit ' 'Phase ' 'Nominal ' 'Low Limit ' 'Actual '
 'High Limit ']",
84138,248,"['Master (EEPROM): 16:36:56 16-Nov-2013 ' 'Unnamed: 1' 'Unnamed: 2'
 'Before (Measured): ' 'Unnamed: 4' '13:40:06 28-Nov-2013 ' 'Unnamed: 6']",
84138,249,"['Measurement ' 'Unit ' 'Phase ' 'Nominal ' 'Low Limit ' 'Actual '
 'High Limit ']",
84138,250,"['Measurement ' 'Unit ' 'Phase ' 'Nominal ' 'Low Limit ' 'Actual '
 'High Limit ']",
84138,251,"['Measurement ' 'Unit ' 'Phase ' 'Nominal ' 'Low Limit ' 'Actual '
 'High Limit ']",
84138,252,"['Measurement ' 'Unit ' 'Phase ' 'Nominal ' 'Low Limit ' 'Actual '
 'High Limit ']",
84138,253,"['Master (EEPROM): 00:00:00 15-Dec-2008 ' 'Unnamed: 1' 'Unnamed: 2'
 'Unnamed: 3' 'Unnamed: 4' 'Unnamed: 5' 'Unnamed: 6']",
84138,254,"['Measurement ' 'Unit ' 'Phase ' 'Nominal ' 'Low Limit ' 'Actual '
 'High Limit ']",
84138,255,"['Measurement ' 'Unit ' 'Phase ' 'Nominal ' 'Low Limit ' 'Actual '
 'High Limit ']",
84138,256,"['Measurement ' 'Unit ' 'Phase ' 'Nominal ' 'Low Limit ' 'Actual '
 'High Limit ']",
84138,257,"['Unnamed: 0' 'Unnamed: 1' 'After ' 'Unnamed: 3' 'Unnamed: 4' 'Unnamed: 5'
 'Unnamed: 6']",
84138,258,['Acquisition Dates: ' '28-Nov-2013 '],
84138,259,['Bit ' 'Unnamed: 1' 'Unnamed: 2'],
84138,260,['Parameter( unit ' 'AIT-PEX-GPIT '],
84138,261,['Depth Control Parameters ' 'AIT-PEX-GPIT '],
84138,262,['Rig Up Length at Bottom (m) ' '46.96 '],
84138,263,"['Seq ' 'MD (m) ' 'Incl (deg) ' 'Azim (deg) ' 'Course (m) ' 'TVD (m) '
 'V Sec (m) ' 'N/ -S (m) ' 'E/ -W (m) ' 'Closure (m) ' 'at Azim (deg) '
 'DLS deg/30m ' 'Tool Type ' 'QI ' 'CI ' 'DI ']",
84138,264,"['0 ' '0 6 ' 'H-LldD ' '710 ' 'LE1Z ' ""LE'E "" '17 ' '80E ' ""80'E ""
 ""97'679 "" '116 ' ""78'7VE "" 'SL0 ' ""67'679 "" '69 ']",
84138,265,"['547.57 ' '0.48 ' '332.59 ' '9.14 ' '547.55 ' '3.29 ' '3.29 .1' '1.14 '
 '3.48 ' '19.06 ' '0.99 ' 'GPIT-F ' '9 0 ' '0 ']",
84138,266,['Tool Elements ' 'Description ' 'Software Version ' 'Firmware Version '],
84138,267,"['Output Channel(s) ' 'Output Description ' 'Input Parameter '
 'Output Value ' 'Unit ']",
84138,268,['Acquisition System ' 'Version '],
84138,269,['Unnamed: 0' 'Unnamed: 1' 'Sampling '],
84138,270,"['Unnamed: 5' 'Unnamed: 6' 'Unnamed: 9' 'Unnamed: 11' 'Unnamed: 19'
 'Unnamed: 21' 'Unnamed: 22' 'Unnamed: 25']",
84138,271,"['Unnamed: 1' 'Unnamed: 2' 'Unnamed: 4' 'Unnamed: 6' 'Unnamed: 7'
 'Unnamed: 8' 'Unnamed: 9' 'Unnamed: 10' 'Unnamed: 12' 'Unnamed: 14']",
84138,272,"['Unnamed: 1' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 6' 'Unnamed: 8'
 'Unnamed: 17' 'Unnamed: 24']",
84138,273,"['2 ' 'Unnamed: 2' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8' 'Unnamed: 9'
 'Unnamed: 10' 'Unnamed: 11' 'Unnamed: 13' 'Unnamed: 15' 'Unnamed: 20'
 'Unnamed: 24']",
84138,274,"['Unnamed: 4' 'Unnamed: 5' 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8'
 'Unnamed: 9' 'Unnamed: 11' 'Unnamed: 13' 'Unnamed: 14' 'Unnamed: 17']",
84138,275,['Unnamed: 2' 'Unnamed: 5'],
84138,276,['Parameter ' 'Description ' 'Tool ' 'Value ' 'Unit '],
84138,277,['Parameter ' 'Value ' 'Start m ' 'Stop (m) '],
84138,278,"['Pass ' 'Summary ' 'Unnamed: 2' 'Unnamed: 3' 'Unnamed: 4' 'Unnamed: 5'
 'Unnamed: 6' 'Unnamed: 7' 'Unnamed: 8']",
84138,279,['Unnamed: 0'],
84138,280,['Unnamed: 0' 'Repeat To Main '],
84138,281,['Repeat Repeat To ' 'Repeat To Main ' 'Repeat To Main .1'],
